"TS","WAIT_CLASS","EVENT","READ_OR_WRITE","BLOCKING_SESSION","MACHINE","MODULE","IN_STAGE","SQL_ID","N"
"2013-09-01 07:52:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","zj0752fc9y34k",1
"2013-09-01 07:43:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","0r6u4g8y77qdb",1
"2013-09-01 07:43:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","yt2ycvcf0b83y",1
"2013-09-01 07:37:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","n339fvauuzfqn",1
"2013-09-01 07:28:00","ON CPU","ON CPU","READ","","app13-host","Module1","SQL EXEC","72rrgcj9xjxs0",1
"2013-09-01 07:28:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","rdprbwm8mm88a",1
"2013-09-01 07:15:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","n339fvauuzfqn",1
"2013-09-01 07:15:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","p8sf52cpx44u0",1
"2013-09-01 07:10:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","3abyfpuhp86ms",1
"2013-09-01 07:09:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","yf74606016tqs",1
"2013-09-01 07:01:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","av669f9u8yj07",1
"2013-09-01 06:57:00","ON CPU","ON CPU","READ","","app4-host","Module1","SQL EXEC","9ux90gf2f9xwn",1
"2013-09-01 06:56:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","rdprbwm8mm88a",1
"2013-09-01 06:54:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","vqk271k63xh71",1
"2013-09-01 06:33:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","zfw90vhn32upn",1
"2013-09-01 07:10:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","w8q5dr1rj30dz",1
"2013-09-01 06:30:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","rhc5dy2dbsbxz",1
"2013-09-01 06:19:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","9kmqaddu89b00",1
"2013-09-01 06:15:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","7dzdduddwu577",1
"2013-09-01 06:07:00","ON CPU","ON CPU","READ","","app1-host","Module2","NONE","bw4990gd9dd6s",1
"2013-09-01 06:00:00","ON CPU","ON CPU","READ","","app3-host","Module6","SQL EXEC","qtsk8bfq4h7hp",1
"2013-09-01 05:33:00","ON CPU","ON CPU","READ","","app1-host","Module1","NONE","unv8bx40ynf57",1
"2013-09-01 05:23:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","uzfa68rk04sbw",1
"2013-09-01 05:20:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","bw6fbtfan4jqq",1
"2013-09-01 05:20:00","ON CPU","ON CPU","READ","","app1-host","Module1","NONE","",1
"2013-09-01 05:12:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","uynh8ga4n160b",1
"2013-09-01 05:08:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","puqsgh2myk4uj",1
"2013-09-01 05:11:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","ty1p3yqchdc9m",1
"2013-09-01 05:04:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","15d7bkp453xvk",1
"2013-09-01 05:04:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","5j7d0p8xcpt9c",1
"2013-09-01 04:50:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","9101frfcuw4kd",1
"2013-09-01 04:53:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","rv50cmcacq9an",1
"2013-09-01 04:54:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","0tzh8qp3vkv4j",1
"2013-09-01 04:38:00","Network","SQL*Net message to client","READ","","app12-host","Module1","SQL EXEC","xh7y9qnt5j602",1
"2013-09-01 04:40:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","d2mx0jbx6yyf0",1
"2013-09-01 04:31:00","ON CPU","ON CPU","READ","","app4-host","Module1","SQL EXEC","",1
"2013-09-01 04:26:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","64tndmjbwwpad",1
"2013-09-01 04:27:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","bpk97guq3h8wf",1
"2013-09-01 04:16:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","jbhzd440cbj3w",1
"2013-09-01 04:14:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","89wsc93t3k60b",1
"2013-09-01 04:10:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","wywp3ynpykjh1",1
"2013-09-01 04:11:00","ON CPU","ON CPU","WRITE","","app7-host","Module6","SQL EXEC","fzwm1xcz4j8wm",1
"2013-09-01 04:12:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","f04g672rypu1v",1
"2013-09-01 04:07:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","",1
"2013-09-01 04:08:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 04:02:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","a53udas41j491",1
"2013-09-01 03:59:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","rdprbwm8mm88a",1
"2013-09-01 03:59:00","ON CPU","ON CPU","WRITE","","app3-host","Module6","SQL EXEC","fzwm1xcz4j8wm",1
"2013-09-01 03:55:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","xh7y9qnt5j602",1
"2013-09-01 03:50:00","ON CPU","ON CPU","READ","","db-server","Monitoring","SQL EXEC","2f6wgqjybdfvs",1
"2013-09-01 03:52:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","nbfs2sx8hw6rd",1
"2013-09-01 03:39:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","8pqp47gasy99h",1
"2013-09-01 03:35:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","1x4q6z0n6b1pk",1
"2013-09-01 03:27:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 03:23:00","ON CPU","ON CPU","READ","","app1-host","Module2","SQL EXEC","2j0vaw2vvc8bc",1
"2013-09-01 03:24:00","ON CPU","ON CPU","READ","","app12-host","Module1","SQL EXEC","2q876p8frzj0k",1
"2013-09-01 03:19:00","ON CPU","ON CPU","READ","","app4-host","Module2","SQL EXEC","xw6f6b4ctz5kr",2
"2013-09-01 03:20:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","1zfbb6z5uvngc",1
"2013-09-01 03:08:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","",1
"2013-09-01 03:08:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","93t19600kz6yc",1
"2013-09-01 03:10:00","ON CPU","ON CPU","READ","","app1-host","Module1","NONE","unv8bx40ynf57",1
"2013-09-01 03:00:00","ON CPU","ON CPU","WRITE","","app1-host","Module2","SQL EXEC","k25j2ksjvkr6r",1
"2013-09-01 05:50:00","ON CPU","ON CPU","READ","","app1-host","Module1","SQL EXEC","a4cq1npp11kcs",1
"2013-09-01 07:11:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",8
"2013-09-01 06:58:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",4
"2013-09-01 06:39:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",2
"2013-09-01 06:32:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",1
"2013-09-01 06:06:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",2
"2013-09-01 04:27:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",3
"2013-09-01 04:28:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",1
"2013-09-01 04:10:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",3
"2013-09-01 04:11:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",3
"2013-09-01 03:58:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",4
"2013-09-01 03:00:00","ON CPU","ON CPU","READ","","db-server","backup","NONE","",1
"2013-09-01 08:48:00","Concurrency","buffer busy waits","WRITE","5768:2329","app1-host","Module1","SQL EXEC","x3h7brnxgbv0z",1
